"","budget","id","popularity","Earnings","runtime","vote_average","vote_count","Distributor","Title","Director","actor.1","actor.2","actor.3","year","Action","Adventure","Animation","Comedy","Crime","Drama","Family","Fantasy","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","War","Western","count"
"1081",38000000,10537,10.794175,34416893,140,6.7,275,"Imagine Entertainment","The Doors","Oliver Stone","Val Kilmer","Kyle MacLachlan","Kyle MacLachlan",1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24
"1082",40000000,225886,72.641296,126069509,97,5.3,1695,"Escape Artists","Sex Tape","Jake Kasdan","Cameron Diaz","Rob Corddry","Rob Corddry",2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1083",40000000,10385,3.415534,36037909,94,5,40,"Laurence Mark Productions","Hanging Up","Diane Keaton","Meg Ryan","Lisa Kudrow","Lisa Kudrow",2000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"1084",47000000,55779,38.555482,157887643,92,5.9,866,"New Line Cinema","Final Destination 5","Steven Quale","Emma Bell","Miles Fisher","Miles Fisher",2011,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,136
"1085",40000000,10647,24.313684,55707411,122,7,432,"Bel Air Entertainment","Pay It Forward","Mimi Leder","Kevin Spacey","Haley Joel Osment","Haley Joel Osment",2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
"1086",30000000,11431,9.965073,50451307,103,5.9,182,"Fox 2000 Pictures","Fever Pitch","Bobby Farrelly","Drew Barrymore","Jason Spevack","Jason Spevack",2005,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,18
"1087",25000000,8850,8.178203,48063435,108,5.4,138,"Universal Pictures","The Shadow","Russell Mulcahy","Alec Baldwin","Penelope Ann Miller","Penelope Ann Miller",1994,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,286
"1088",40000000,64685,31.066874,55247881,129,6.9,708,"Paramount Pictures","Extremely Loud & Incredibly Close","Stephen Daldry","Thomas Horn","Sandra Bullock","Sandra Bullock",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"1089",40000000,10060,12.885985,46442528,117,6.3,186,"Paramount Pictures","Get Rich or Die Tryin'","Jim Sheridan","50 Cent","Adewale Akinnuoye-Agbaje","Adewale Akinnuoye-Agbaje",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"1090",40000000,1833,10.433667,31670620,135,6.7,155,"Columbia Pictures","Rent","Chris Columbus","Anthony Rapp","Rosario Dawson","Rosario Dawson",2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,224
"1091",75000000,8970,4.842626,2.9e+07,90,5,45,"Paramount Pictures","The Out-of-Towners","Sam Weisman","Steve Martin","John Cleese","John Cleese",1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"1092",40000000,9306,13.210898,49627779,96,4.6,147,"New Line Cinema","The Island of Dr. Moreau","John Frankenheimer","Marlon Brando","David Thewlis","David Thewlis",1996,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,136
"1093",40000000,11370,3.296933,27053815,104,5.2,56,"Crystal Sky Worldwe","The Musketeer","Peter Hyams","Catherine Deneuve","Stephen Rea","Stephen Rea",2001,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1094",40000000,1921,19.372805,65754228,119,6.4,278,"Bel Air Entertainment","Sweet November","Pat O'Connor","Keanu Reeves","Jason Isaacs","Jason Isaacs",2001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
"1095",40000000,1683,13.445697,62771059,99,5.4,205,"Village Roadshow Pictures","The Reaping","Stephen Hopkins","Hilary Swank","Idris Elba","Idris Elba",2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65
"1096",40000000,62835,33.785969,60965854,108,6.5,824,"TF1 Films Production","Colombiana","Olivier Megaton","Zoe Saldana","Callum Blue","Callum Blue",2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
"1097",40000000,18937,16.059443,38172500,86,6.9,190,"Warner Bros.","Quest for Camelot","Frederik Du Chau","Jessalyn Gilsig","Gary Oldman","Gary Oldman",1998,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,128
"1098",40000000,13536,3.476966,22433915,108,5.7,92,"Warner Bros.","City By The Sea","Michael Caton-Jones","Robert De Niro","Frances McDormand","Frances McDormand",2002,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,128
"1099",40000000,10718,7.360793,46546197,84,4.7,119,"Village Roadshow Pictures","Torque","Joseph Kahn","Martin Henderson","Monet Mazur","Monet Mazur",2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
"1100",45000000,10802,14.513305,20350754,128,4.9,256,"United Artists","Showgirls","Paul Verhoeven","Elizabeth Berkley","Gina Gershon","Gina Gershon",1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
"1101",40000000,1887,22.364549,60474340,123,6.5,642,"American Zoetrope","Marie Antoinette","Sofia Coppola","Kirsten Dunst","Judy Davis","Judy Davis",2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"1102",63600000,10461,4.494788,19412993,102,4.8,145,"Franchise Pictures","Get Carter","Stephen T. Kay","Sylvester Stallone","Rachael Leigh Cook","Rachael Leigh Cook",2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
"1103",42000000,80278,47.559928,180274123,113,7,2025,"Summit Entertainment","The Impossible","Juan Antonio Bayona","Naomi Watts","Tom Holland","Tom Holland",2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40
"1104",55000000,12704,2.410546,14375181,107,4.2,28,"Columbia Pictures","Ishtar","Elaine May","Warren Beatty","Isabelle Adjani","Isabelle Adjani",1987,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224
"1105",40000000,10315,41.258956,46471023,87,7.5,1176,"Twentieth Century Fox ","Fantastic Mr. Fox","Wes Anderson","George Clooney","Jason Schwartzman","Jason Schwartzman",2009,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161
"1106",40000000,16643,8.980846,16872671,103,5.7,124,"Regency Enterprises","Life or Something Like It","Stephen Herek","Angelina Jolie","Tony Shalhoub","Tony Shalhoub",2002,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,29
"1107",40000000,2687,7.222985,14358033,99,5.7,125,"Regency Enterprises","Memoirs of an Invisible Man","John Carpenter","Chevy Chase","Sam Neill","Sam Neill",1992,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,29
"1108",10000000,194,73.720244,173921954,122,7.8,3310,"France 3 Cin\u00e9ma","Amélie","Jean-Pierre Jeunet","Audrey Tautou","Rufus","Rufus",2001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
"1109",60000000,8849,15.219263,13395939,103,5.6,248,"Paramount Pictures","Alfie","Charles Shyer","Jude Law","Omar Epps","Omar Epps",2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"1110",40000000,78698,8.303696,24719215,107,6.6,152,"Universal Pictures","Big Miracle","Ken Kwapis","Drew Barrymore","Kristen Bell","Kristen Bell",2012,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,286
"1111",38000000,30943,4.746085,28121100,106,5.9,54,"Columbia Pictures","The Deep End of the Ocean","Ulu Grosbard","Michelle Pfeiffer","Whoopi Goldberg","Whoopi Goldberg",1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,224
"1112",40000000,24418,16.424807,28169671,109,5.5,348,"Universal Pictures","Cirque du Freak: The Vampire's Assistant","Paul Weitz","John C. Reilly","Chris Massoglia","Chris Massoglia",2009,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,286
"1113",40000000,7288,15.590001,19322135,89,5.9,482,"Miramax Films","Duplex","Danny DeVito","Ben Stiller","Eileen Essell","Eileen Essell",2003,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,61
"1114",45000000,10366,14.566664,10667893,82,4.2,135,"TriStar Pictures","Universal Soldier: The Return","Mic Rodgers","Jean-Claude Van Damme","Bill Goldberg","Bill Goldberg",1999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
"1115",33000000,19898,28.353517,20645327,108,6.5,774,"Impact Pictures","Pandorum","Christian Alvart","Ben Foster","Cam Gigandet","Cam Gigandet",2009,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
"1116",40000000,15074,2.911819,10959475,93,5,28,"Paramount Pictures","Extreme Ops","Christian Duguay","Devon Sawa","Rufus Sewell","Rufus Sewell",2002,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,269
"1117",50000000,1272,51.502884,32017803,107,7,1182,"DNA Films","Sunshine","Danny Boyle","Cillian Murphy","Chris Evans","Chris Evans",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6
"1118",40000000,72358,13.119133,22044277,91,6,373,"Paramount Pictures","A Thousand Words","Brian Robbins","Eddie Murphy","Cliff Curtis","Cliff Curtis",2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269
"1119",40000000,266396,26.935458,13644292,115,5.5,392,"StudioCanal","The Gunman","Pierre Morel","Sean Penn","Javier Bardem","Javier Bardem",2015,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13
"1120",40000000,9978,16.282962,23937870,93,5.1,213,"Isle of Man Film","Stormbreaker","Geoffrey Sax","Alex Pettyfer","Ewan McGregor","Ewan McGregor",2006,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1121",20000000,8271,31.690456,117760134,105,6.6,1006,"Paramount Pictures","Disturbia","D.J. Caruso","Shia LaBeouf","Carrie-Anne Moss","Carrie-Anne Moss",2007,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,269
"1122",20000000,10428,17.842246,7563728,107,6.2,398,"United Artists","Hackers","Iain Softley","Jonny Lee Miller","Jesse Bradford","Jesse Bradford",1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,61
"1123",15000000,9495,44.690107,9.4e+07,102,7.3,953,"Miramax Films","The Crow","Alex Proyas","Brandon Lee","Ernie Hudson","Ernie Hudson",1994,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,61
"1124",39000000,24420,37.492928,101229792,107,6.7,798,"New Line Cinema","The Time Traveler's Wife","Robert Schwentke","Eric Bana","Michelle Nolden","Michelle Nolden",2009,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,136
"1125",0,1257,18.678415,69485490,102,5.8,191,"Universal Pictures","Because I Said So","Michael Lehmann","Diane Keaton","Gabriel Macht","Gabriel Macht",2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"1126",39000000,62214,27.908783,35287788,87,6.6,932,"Tim Burton Productions","Frankenweenie","Tim Burton","Charlie Tahan","Martin Short","Martin Short",2012,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1127",39000000,16320,45.388937,38869464,119,7.4,1264,"Universal Pictures","Serenity","Joss Whedon","Nathan Fillion","Alan Tudyk","Alan Tudyk",2005,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,286
"1128",39000000,8842,2.817364,6614280,106,4.5,32,"Paramount Pictures","Against the Ropes","Charles S. Dutton","Meg Ryan","Joe Cortese","Joe Cortese",2004,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,269
"1129",39000000,9531,22.164202,75850624,125,5.3,490,"Warner Bros.","Superman III","Richard Lester","Christopher Reeve","Jackie Cooper","Jackie Cooper",1983,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128
"1130",30000000,11529,18.256028,180622424,108,6,394,"Touchstone Pictures","Sweet Home Alabama","Andy Tennant","Reese Witherspoon","Patrick Dempsey","Patrick Dempsey",2002,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25
"1131",38000000,20943,22.332927,205298907,96,6.4,972,"Lakeshore Entertainment","The Ugly Truth","Robert Luketic","Katherine Heigl","Eric Winter","Eric Winter",2009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21
"1132",38000000,9488,24.085144,119723358,100,5.3,521,"Dimension Films","Spy Kids 2: The Island of Lost Dreams","Robert Rodriguez","Antonio Banderas","Alexa PenaVega","Alexa PenaVega",2002,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"1133",38000000,193,14.779041,1.2e+08,118,6.4,452,"Paramount Pictures","Star Trek: Generations","David Carson","Patrick Stewart","Brent Spiner","Brent Spiner",1994,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,269
"1134",3860000,44865,19.947265,64076736,130,6.3,273,"The Weinstein Company","The Grandmaster","Wong Kar-wai","Tony Leung Chiu-Wai","Song Hye-kyo","Song Hye-kyo",2013,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,29
"1135",38000000,55787,16.801218,114156230,120,6.7,850,"Ingenious Media","Water for Elephants","Francis Lawrence","Robert Pattinson","Christoph Waltz","Christoph Waltz",2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
"1136",50000000,10400,20.825781,73956241,146,7.2,396,"Universal Pictures","The Hurricane","Norman Jewison","Denzel Washington","Deborah Kara Unger","Deborah Kara Unger",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"1137",38000000,1957,11.500783,51801187,114,6.2,264,"Winkler Films","Enough","Michael Apted","Jennifer Lopez","Juliette Lewis","Juliette Lewis",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1138",38000000,256961,41.258487,107597242,94,5,567,"Columbia Pictures","Paul Blart: Mall Cop 2","Andy Fickman","Kevin James","Eduardo Verástegui","Eduardo Verástegui",2015,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,224
"1139",53000000,5852,6.454634,29700000,102,5.6,88,"Epsilon Motion Pictures","Angel Eyes","Luis Mandoki","Jennifer Lopez","Jeremy Sisto","Jeremy Sisto",2001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8
"1140",38000000,622,30.359164,58401898,133,6.3,756,"Bac Films","The Ninth Gate","Roman Polanski","Johnny Depp","Lena Olin","Lena Olin",1999,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
"1141",38000000,11306,3.426555,17380126,118,5.7,80,"Columbia Pictures","Extreme Measures","Michael Apted","Hugh Grant","Sarah Jessica Parker","Sarah Jessica Parker",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224
"1142",57000000,12508,11.60815,16991902,105,6,190,"Bel Air Entertainment","Rock Star","Stephen Herek","Mark Wahlberg","Jason Flemyng","Jason Flemyng",2001,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5
"1143",38000000,10534,10.047579,10300000,129,6.3,86,"Hollywood Pictures","White Squall","Ridley Scott","Jeff Bridges","John Savage","John Savage",1996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
"1144",15000000,1091,52.731379,19629760,109,7.8,1588,"Universal Pictures","The Thing","John Carpenter","Kurt Russell","Wilford Brimley","Wilford Brimley",1982,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,286
"1145",37000000,10871,4.131546,6482195,118,5.8,52,"Paramount Pictures","Switchback","Jeb Stuart","Dennis Quaid","R. Lee Ermey","R. Lee Ermey",1997,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,269
"1146",55000000,13600,23.465539,17869048,90,6.2,605,"Playtone","City of Ember","Gil Kenan","Saoirse Ronan","Mary Kay Place","Mary Kay Place",2008,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
"1147",32000000,68722,25.682509,28258060,137,7,701,"Ghoulardi Film Company","The Master","Paul Thomas Anderson","Joaquin Phoenix","Amy Adams","Amy Adams",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1148",38000000,14324,6.760922,5410749,93,4.3,75,"Ingenious Film Partners","Virgin Territory","David Leland","Ryan Cartwright","Mischa Barton","Mischa Barton",2007,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"1149",40000000,14325,3.87823,9793496,130,7.1,71,"Davis Entertainment","The Express","Gary Fleder","Rob Brown","Darrin Henson","Darrin Henson",2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1150",38000000,299687,57.889964,109906372,112,5.6,1945,"Columbia Pictures","The 5th Wave","J Blakeson","Chloë Grace Moretz","Alex Roe","Alex Roe",2016,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,224
"1151",37000000,312221,57.773583,173567581,133,7.3,1915,"New Line Cinema","Creed","Ryan Coogler","Michael B. Jordan","Graham McTavish","Graham McTavish",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"1152",37000000,23168,24.218358,154026136,125,7,1468,"Legendary Pictures","The Town","Ben Affleck","Ben Affleck","Jeremy Renner","Jeremy Renner",2010,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,16
"1153",40000000,76494,27.009723,79700000,110,5.8,594,"Alcon Entertainment","What to Expect When You're Expecting","Kirk Jones","Cameron Diaz","Elizabeth Banks","Elizabeth Banks",2012,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,12
"1154",37000000,4944,31.941347,163720069,96,6.5,1222,"Mike Zoss Productions","Burn After Reading","Joel Coen","George Clooney","Brad Pitt","Brad Pitt",2008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1155",37000000,10488,14.353279,100076342,96,5.6,330,"Walden Media","Nim's Island","Jennifer Flackett","Abigail Breslin","Gerard Butler","Gerard Butler",2008,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1156",37000000,334,30.993736,48451803,188,7.5,825,"New Line Cinema","Magnolia","Paul Thomas Anderson","Julianne Moore","John C. Reilly","John C. Reilly",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
"1157",30000000,23742,25.825771,55583804,107,5.3,511,"Warner Bros.","Cop Out","Kevin Smith","Bruce Willis","Juan Carlos Hernández","Juan Carlos Hernández",2010,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,128
"1158",38000000,259694,46.078371,112343513,110,5.9,1201,"New Line Cinema","How to Be Single","Christian Ditter","Dakota Johnson","Alison Brie","Alison Brie",2016,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,136
"1159",37000000,62837,6.63839,95404397,113,6.7,163,"Alcon Entertainment","Dolphin Tale","Charles Martin Smith","Morgan Freeman","Harry Connick Jr.","Harry Connick Jr.",2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
"1160",37000000,8966,127.084938,392616625,122,5.8,3561,"Summit Entertainment","Twilight","Catherine Hardwicke","Kristen Stewart","Billy Burke","Billy Burke",2008,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40
"1161",36000000,8470,27.465433,102244770,116,7,594,"New Line Cinema","John Q","Nick Cassavetes","Denzel Washington","Anne Heche","Anne Heche",2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,136
"1162",65000000,11001,16.865782,117758500,93,6.1,352,"Columbia Pictures","Blue Streak","Les Mayfield","Martin Lawrence","Dave Chappelle","Dave Chappelle",1999,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,224
"1163",37000000,138832,100.348805,269994119,110,6.8,2972,"New Line Cinema","We're the Millers","Rawson Marshall Thurber","Jason Sudeikis","Will Poulter","Will Poulter",2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,136
"1164",36000000,2163,9.176339,50159144,95,6.6,198,"Paramount Pictures","Breakdown","Jonathan Mostow","Kurt Russell","Kathleen Quinlan","Kathleen Quinlan",1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,269
"1165",36000000,23048,33.926473,64572262,101,6,894,"United Artists","Hot Tub Time Machine","Steve Pink","John Cusack","Rob Corddry","Rob Corddry",2010,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61
"1166",36000000,227735,6.967857,52424533,107,6.7,96,"Alcon Entertainment","Dolphin Tale 2","Charles Martin Smith","Morgan Freeman","Nathan Gamble","Nathan Gamble",2014,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12
"1167",42000000,2155,11.470135,32168970,124,5.4,173,"Dimension Films","Reindeer Games","John Frankenheimer","Ben Affleck","Charlize Theron","Charlize Theron",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
"1168",36000000,8409,19.854932,44350926,109,5.8,258,"New Line Cinema","A Man Apart","F. Gary Gray","Vin Diesel","Timothy Olyphant","Timothy Olyphant",2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136
"1169",37000000,222936,29.652536,26250020,105,5.2,692,"Scott Rudin Productions","Aloha","Cameron Crowe","Bradley Cooper","Rachel McAdams","Rachel McAdams",2015,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
"1170",37000000,48171,11.492474,96047633,114,5.8,556,"New Line Cinema","The Rite","Mikael Håfström","Anthony Hopkins","Alice Braga","Alice Braga",2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,136
"1171",36000000,782,70.398356,12532777,106,7.5,1808,"Columbia Pictures","Gattaca","Andrew Niccol","Ethan Hawke","Gore Vidal","Gore Vidal",1997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,224
"1172",36000000,75531,1.068453,3003296,95,4.6,14,"Universal Pictures","Isn't She Great","Andrew Bergman","Bette Midler","Stockard Channing","Stockard Channing",2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"1173",35000000,18785,82.21166,459270619,100,7.2,6173,"Legendary Pictures","The Hangover","Todd Phillips","Bradley Cooper","Zach Galifianakis","Zach Galifianakis",2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1174",33000000,817,18.316151,310940086,95,6.2,1011,"New Line Cinema","Austin Powers: The Spy Who Shagged Me","Jay Roach","Mike Myers","Michael York","Michael York",1999,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,136
"1175",35000000,268,44.104469,411348924,126,7,2096,"PolyGram Filmed Entertainment","Batman","Tim Burton","Jack Nicholson","Kim Basinger","Kim Basinger",1989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1176",35000000,943,36.172182,321731527,118,6.4,811,"Silver Pictures","Lethal Weapon 3","Richard Donner","Mel Gibson","Joe Pesci","Joe Pesci",1992,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1177",29000000,22881,25.767395,309208309,129,7.2,1597,"Alcon Entertainment","The Blind Side","John Lee Hancock","Sandra Bullock","Kathy Bates","Kathy Bates",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1178",35000000,10054,21.543389,147934180,88,5.5,867,"Dimension Films","Spy Kids","Robert Rodriguez","Alexa PenaVega","Antonio Banderas","Antonio Banderas",2001,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"1179",35000000,51540,50.309843,1.17e+08,98,6.5,2277,"New Line Cinema","Horrible Bosses","Seth Gordon","Jennifer Aniston","Charlie Day","Charlie Day",2011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,136
"1180",38000000,44264,49.292384,252276927,110,7.2,1668,"Paramount Pictures","True Grit","Joel Coen","Jeff Bridges","Josh Brolin","Josh Brolin",2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,269
"1181",35000000,350,83.893257,326551094,109,7,3088,"Twentieth Century Fox ","The Devil Wears Prada","David Frankel","Meryl Streep","Emily Blunt","Emily Blunt",2006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,161
"1182",35000000,152,24.616634,1.39e+08,132,6.2,530,"Paramount Pictures","Star Trek: The Motion Picture","Robert Wise","William Shatner","DeForest Kelley","DeForest Kelley",1979,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,269
"1183",35000000,1598,27.714043,182300000,128,7,675,"Universal Pictures","Cape Fear","Martin Scorsese","Robert De Niro","Jessica Lange","Jessica Lange",1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,286
"1184",35000000,8065,45.149948,69823199,123,6.5,1375,"Columbia Pictures","21","Robert Luketic","Jim Sturgess","Kate Bosworth","Kate Bosworth",2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224
"1185",35000000,271718,72.774941,140795793,125,5.9,1181,"Universal Pictures","Trainwreck","Judd Apatow","Amy Schumer","Brie Larson","Brie Larson",2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286
"1186",35000000,11638,3.74263,68915888,105,5.5,225,"Columbia Pictures","Guess Who","Kevin Rodney Sullivan","Bernie Mac","Zoe Saldana","Zoe Saldana",2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,224
"1187",27000000,409,29.381878,231976425,162,7,542,"Miramax Films","The English Patient","Anthony Minghella","Ralph Fiennes","Willem Dafoe","Willem Dafoe",1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,61
"1188",35000000,2118,24.860326,126216940,138,7.7,1310,"Regency Enterprises","L.A. Confidential","Curtis Hanson","Kevin Spacey","Danny DeVito","Danny DeVito",1997,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,29
"1189",35000000,11459,11.041659,86369815,100,5.8,550,"Walt Disney","Sky High","Mike Mitchell","Michael Angarano","Kelly Preston","Kelly Preston",2005,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,134
"1190",35000000,9348,23.607071,113374103,108,5.5,453,"Metro-Goldwyn-Mayer (MGM)","Species","Roger Donaldson","Natasha Henstridge","Michael Madsen","Michael Madsen",1995,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33
"1191",1800000,377,38.204158,25504513,91,7.2,1180,"New Line Cinema","A Nightmare on Elm Street","Wes Craven","John Saxon","Heather Langenkamp","Heather Langenkamp",1984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,136
"1192",33000000,8843,25.413955,104155843,107,6,436,"New Line Cinema","The Cell","Tarsem Singh","Jennifer Lopez","Vince Vaughn","Vince Vaughn",2000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,136
"1193",35000000,39486,9.525037,60251371,123,6.8,103,"Walt Disney","Secretariat","Randall Wallace","Diane Lane","Scott Glenn","Scott Glenn",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
